"usgs_site","catchment_area","Date_rct","pctburn_rct","areaburn_rct","Date_lg","pctburn_lg","areaburn_lg","Event_ID_lg","Event_ID_rct","Incid_Name_lg","Incid_Name_rct","number_fires","total_area_burned","number_wwtp","dominant_lulc"
"USGS-09095000",836.6,2020-07-31,0.250098237924845,209.232185847925,2020-07-31,0.250098237924845,209.232185847925,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",2,209.5,NA,"Shrub; Scrub"
"USGS-09095500",20592.2,2020-10-14,0.0370843999583958,763.649380823277,2020-10-14,0.0370843999583958,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",24,1641.7,41,"Evergreen Forest"
"USGS-09106150",22573.6,2020-10-14,0.0338293130392705,763.649380823277,2020-10-14,0.0338293130392705,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",26,1686.4,44,"Evergreen Forest"
"USGS-09136200",13587.5,2002-06-23,0.000415452095696996,5.64495535028293,1994-07-04,0.00114087776926813,15.5016766899307,"CO3886410767219940704","CO3861110699720020623","WAKE","WILEY RIDG",2,21.1,12,"Evergreen Forest"
"USGS-09144250",14593.8,2004-07-03,0.000830622677386943,12.1219412292496,1994-07-04,0.00106220975276698,15.5016766899307,"CO3886410767219940704","CO3895110784320040703","WAKE","MCGRUDER",3,33.3,13,"Evergreen Forest"
"USGS-09151500",541.7,2018-07-29,0.000412204058091004,0.223290938267897,2017-11-14,0.0187935115263144,10.1804451938045,"CO3849910842320171114","CO3845710866520180729","UNNAMED","BULL DRAW",4,22.8,NA,"Evergreen Forest"
"USGS-09152500",20505.3,2018-07-29,1.08894255762119e-05,0.223290938267897,1994-07-04,0.000755983901231912,15.5016766899307,"CO3886410767219940704","CO3845710866520180729","WAKE","BULL DRAW",11,90.1,21,"Evergreen Forest"
"USGS-09153270",441.2,2020-07-31,0.333139265214462,146.981043812621,2020-07-31,0.333139265214462,146.981043812621,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",3,177,NA,"Shrub; Scrub"
"USGS-09153400",436.6,2003-09-09,0.00246591822360572,1.07661989642626,2002-06-08,0.00679966983818406,2.96873585135116,"CO3944610891020020608","UT3946910911320030909","LONG CANYON","CHIPETA",2,4,NA,"Shrub; Scrub"
"USGS-09163310",524.2,2020-07-31,0.0905844400071408,47.4843634517432,2020-07-31,0.0905844400071408,47.4843634517432,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",3,50.3,NA,"Shrub; Scrub"
"USGS-09163490",1132.9,2020-07-31,0.041913993690302,47.4843634517432,2020-07-31,0.041913993690302,47.4843634517432,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",5,54.3,NA,"Shrub; Scrub"
"USGS-09163492",1132.9,2020-07-31,0.041913993690302,47.4843634517432,2020-07-31,0.041913993690302,47.4843634517432,"CO3933610852620200731","CO3933610852620200731","PINE GULCH","PINE GULCH",5,54.3,NA,"Shrub; Scrub"
"USGS-09163500",46163.4,2020-10-14,0.0165423123258529,763.649380823277,2020-10-14,0.0165423123258529,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",44,2030.5,69,"Evergreen Forest"
"USGS-09166500",1307.1,2019-06-24,0.00425961662331725,5.56774488833798,2018-06-08,0.0162188278967492,21.1996299438408,"CO3751310811120180608","CO3750410845320190624","BURRO","UNNAMED",2,26.8,NA,"Evergreen Forest"
"USGS-09168730",3709,2019-10-31,0.00228906926841945,8.49015791656774,2018-07-22,0.0215332954746213,79.8669929153704,"CO3765810847420180722","CO3756110847820191031","PLATEAU","UNNAMED",18,259.1,1,"Evergreen Forest"
"USGS-09169500",5243.5,2019-10-31,0.00161917763260565,8.49015791656774,2018-07-22,0.0152316187499515,79.8669929153704,"CO3765810847420180722","CO3756110847820191031","PLATEAU","UNNAMED",20,303.6,1,"Evergreen Forest"
"USGS-09171100",5554.2,2019-10-31,0.0015286014037247,8.49015791656774,2018-07-22,0.0143795673391974,79.8669929153704,"CO3765810847420180722","CO3756110847820191031","PLATEAU","UNNAMED",23,323.3,1,"Evergreen Forest"
"USGS-09177000",3886.5,2018-07-29,0.00704817965579101,27.3927502322318,2002-07-09,0.0318147932791317,123.648194079345,"CO3806910844420020709","CO3845710866520180729","BURN CANYON","BULL DRAW",13,238.1,4,"Evergreen Forest"
"USGS-09180000",11837.7,2019-10-31,0.00071721347192172,8.49015791656774,2018-07-29,0.0126817846604231,150.12316227469,"CO3845710866520180729","CO3756110847820191031","BULL DRAW","UNNAMED",38,745.1,5,"Evergreen Forest"
"USGS-09180500",61936.7,2020-10-14,0.0123295135327403,763.649380823277,2020-10-14,0.0123295135327403,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",97,3202.7,74,"Evergreen Forest"
"USGS-09185600",65664.7,2020-10-14,0.0116295266836409,763.649380823277,2020-10-14,0.0116295266836409,763.649380823277,"CO4020310623920201014","CO4020310623920201014","EAST TROUBLESOME","EAST TROUBLESOME",99,3224.1,76,"Shrub; Scrub"
"USGS-09187550",676.1,2019-07-26,0.00116746990088121,0.789326399985783,2006-05-19,0.00553874676864258,3.74474669027925,"UT3783410962320060519","UT3783510979920190726","CHIPPEAN RIDGE","POISON CANYON",2,4.5,NA,"Shrub; Scrub"
"USGS-09234500",39056.3,2019-10-04,0.000144089850065502,5.62761641111328,2012-06-24,0.00601282657145345,234.838758422657,"WY4243611062020120624","UT4086210978720191004","FONTENELLE","UNNAMED",50,1325.4,13,"Shrub; Scrub"
"USGS-09235100",294.8,2007-09-15,0.0375619265507067,11.0732559471483,2007-09-15,0.0375619265507067,11.0732559471483,"UT4077910907120070915","UT4077910907120070915","MARSHALL PHASE II","MARSHALL PHASE II",2,17.8,NA,"Shrub; Scrub"
"USGS-09235490",2383.5,2018-09-13,0.00503484321130928,12.0005487941557,2018-09-13,0.00503484321130928,12.0005487941557,"CO4065310857420180913","CO4065310857420180913","BOONE DRAW","BOONE DRAW",4,18.2,NA,"Shrub; Scrub"
"USGS-09239500",1473.7,2018-07-19,0.0124170020714558,18.2989359527045,2018-07-19,0.0124170020714558,18.2989359527045,"CO4022310665520180719","CO4022310665520180719","SILVER CREEK","SILVER CREEK",2,28,6,"Evergreen Forest"
"USGS-09240900",322.4,2002-08-12,0.0868798162375817,28.0100527549964,2002-07-12,0.220988894739531,71.2468196640248,"CO4081110676120020712","CO4070610669220020812","MT. ZIRKEL COMPLEX (HINMAN)","MT. ZIRKEL COMPLEX (BURN RIDGE)",2,99.3,NA,"Evergreen Forest"
"USGS-09241000",562.7,2002-08-12,0.0497676018403786,28.0042295555811,2002-07-12,0.126615993716056,71.2468196640248,"CO4081110676120020712","CO4070610669220020812","MT. ZIRKEL COMPLEX (HINMAN)","MT. ZIRKEL COMPLEX (BURN RIDGE)",2,99.3,2,"Evergreen Forest"
"USGS-09242500",1160.5,2020-09-06,0.0719634476104309,83.5135809519051,2020-09-06,0.0719634476104309,83.5135809519051,"CO4062810679620200906","CO4062810679620200906","MIDDLE FORK","MIDDLE FORK",5,214.1,2,"Evergreen Forest"
"USGS-09244410",3612.2,2020-09-06,0.0233183746300578,84.2306328386947,2020-09-06,0.0233183746300578,84.2306328386947,"CO4062810679620200906","CO4062810679620200906","MIDDLE FORK","MIDDLE FORK",7,246.1,11,"Deciduous Forest"
"USGS-09244490",4074.2,2020-09-06,0.0206788416437322,84.2497366248936,2020-09-06,0.0206788416437322,84.2497366248936,"CO4062810679620200906","CO4062810679620200906","MIDDLE FORK","MIDDLE FORK",8,251.1,12,"Shrub; Scrub"
"USGS-09247600",5502.4,2020-09-06,0.0153114525706771,84.2497366248936,2020-09-06,0.0153114525706771,84.2497366248936,"CO4062810679620200906","CO4062810679620200906","MIDDLE FORK","MIDDLE FORK",11,268,13,"Shrub; Scrub"
"USGS-09251000",8749.7,2020-09-06,0.00962887146129508,84.2497366248936,2020-09-06,0.00962887146129508,84.2497366248936,"CO4062810679620200906","CO4062810679620200906","MIDDLE FORK","MIDDLE FORK",19,338.4,13,"Shrub; Scrub"
"USGS-09251100",9837,2020-09-06,0.00856457625545325,84.2497366248936,2020-09-06,0.00856457625545325,84.2497366248936,"CO4062810679620200906","CO4062810679620200906","MIDDLE FORK","MIDDLE FORK",35,656.8,13,"Shrub; Scrub"
"USGS-09253000",648.3,2017-08-19,0.0178804591924668,11.5919016944762,2017-08-19,0.0178804591924668,11.5919016944762,"CO4092510688420170819","CO4092510688420170819","BIG RED","BIG RED",2,21.9,NA,"Evergreen Forest"
"USGS-09260000",10284.4,2018-09-13,0.00223544406332481,22.9902009248577,2008-08-24,0.0104225060182635,107.18922089423,"CO4082310797420080824","CO4065310857420180913","MAYBERRY","BOONE DRAW",25,420.6,2,"Shrub; Scrub"
"USGS-09260050",20287.5,2020-09-06,0.00415279046826339,84.2497366248936,2008-08-24,0.00528351058012222,107.18922089423,"CO4082310797420080824","CO4062810679620200906","MAYBERRY","MIDDLE FORK",56,1098.3,15,"Shrub; Scrub"
"USGS-09261000",65694.9,2020-09-06,0.00128243952917036,84.2497366248936,2012-06-24,0.00357468781324969,234.838758422657,"WY4243611062020120624","CO4062810679620200906","FONTENELLE","MIDDLE FORK",130,2834.3,28,"Shrub; Scrub"
"USGS-09271400",867,2014-07-05,0.0138245161232593,11.9858554788658,2014-07-05,0.0138245161232593,11.9858554788658,"UT4053310958320140705","UT4053310958320140705","TAYLOR MOUNTAIN ROAD","TAYLOR MOUNTAIN ROAD",2,21.1,NA,"Evergreen Forest"
"USGS-09271425",917.9,2014-07-05,0.0130579098800151,11.9858554788658,2014-07-05,0.0130579098800151,11.9858554788658,"UT4053310958320140705","UT4053310958320140705","TAYLOR MOUNTAIN ROAD","TAYLOR MOUNTAIN ROAD",2,21.1,1,"Evergreen Forest"
"USGS-09271450",955.8,2014-07-05,0.0125401291890205,11.9858554788658,2014-07-05,0.0125401291890205,11.9858554788658,"UT4053310958320140705","UT4053310958320140705","TAYLOR MOUNTAIN ROAD","TAYLOR MOUNTAIN ROAD",2,21.1,1,"Evergreen Forest"
"USGS-09271500",982.9,2014-07-05,0.0121943793660248,11.9858554788658,2014-07-05,0.0121943793660248,11.9858554788658,"UT4053310958320140705","UT4053310958320140705","TAYLOR MOUNTAIN ROAD","TAYLOR MOUNTAIN ROAD",2,21.1,1,"Evergreen Forest"
"USGS-09271550",986.1,2014-07-05,0.0121548073003406,11.9858554788658,2014-07-05,0.0121548073003406,11.9858554788658,"UT4053310958320140705","UT4053310958320140705","TAYLOR MOUNTAIN ROAD","TAYLOR MOUNTAIN ROAD",2,21.1,1,"Evergreen Forest"
"USGS-09272400",68994.4,2020-09-06,0.00122110978028497,84.2497366248936,2012-06-24,0.00340373651227719,234.838758422657,"WY4243611062020120624","CO4062810679620200906","FONTENELLE","MIDDLE FORK",134,2868.2,29,"Shrub; Scrub"
"USGS-09277800",258.5,2020-08-21,0.580984791769712,150.184568672471,2020-08-21,0.580984791769712,150.184568672471,"UT4060611070920200821","UT4060611070920200821","EAST FORK","EAST FORK",2,150.5,NA,"Evergreen Forest"
"USGS-09278500",313.5,2020-08-21,0.503972761755383,157.995460810313,2020-08-21,0.503972761755383,157.995460810313,"UT4060611070920200821","UT4060611070920200821","EAST FORK","EAST FORK",2,158.4,NA,"Evergreen Forest"
"USGS-09279000",379,2020-08-21,0.506745310133793,192.056472540707,2020-08-21,0.506745310133793,192.056472540707,"UT4060611070920200821","UT4060611070920200821","EAST FORK","EAST FORK",2,192.4,NA,"Evergreen Forest"
"USGS-09279100",610.7,2020-08-21,0.375181387583835,229.123273397448,2020-08-21,0.375181387583835,229.123273397448,"UT4060611070920200821","UT4060611070920200821","EAST FORK","EAST FORK",3,233.2,NA,"Evergreen Forest"
"USGS-09279150",1613.3,2020-08-21,0.142021492219332,229.123273397448,2020-08-21,0.142021492219332,229.123273397448,"UT4060611070920200821","UT4060611070920200821","EAST FORK","EAST FORK",3,253.8,NA,"Evergreen Forest"
"USGS-09285000",378.7,2018-07-01,0.00425729537094748,1.61223775697781,2018-07-01,0.00425729537094748,1.61223775697781,"UT4010011096020180701","UT4010011096020180701","DOLLAR RIDGE","DOLLAR RIDGE",2,1.8,NA,"Deciduous Forest"
"USGS-09285900",788.3,2018-07-01,0.291077426045915,229.456334951995,2018-07-01,0.291077426045915,229.456334951995,"UT4010011096020180701","UT4010011096020180701","DOLLAR RIDGE","DOLLAR RIDGE",3,235.3,NA,"Deciduous Forest"
"USGS-09288180",2200.9,2019-10-10,0.00184048689186088,4.0507276002966,2018-07-01,0.128051152543621,281.827781633256,"UT4010011096020180701","UT3993511080820191010","DOLLAR RIDGE","EAST RESERVATION RIDGE RX",5,300.3,NA,"Shrub; Scrub"
"USGS-09288400",2567.8,2019-10-10,0.00157750899614324,4.0507276002966,2018-07-01,0.109754568748834,281.827781633256,"UT4010011096020180701","UT3993511080820191010","DOLLAR RIDGE","EAST RESERVATION RIDGE RX",5,300.3,NA,"Shrub; Scrub"
"USGS-09292500",338,2020-08-25,0.0211391962489224,7.14504833213577,2020-08-25,0.0211391962489224,7.14504833213577,"UT4064011045220200825","UT4064011045220200825","CENTER CREEK TRAIL","CENTER CREEK TRAIL",2,8.4,NA,"Evergreen Forest"
"USGS-09294500",1201.3,2020-08-25,0.00594776353295244,7.14504833213577,2020-08-21,0.16734025948839,201.025853723403,"UT4060611070920200821","UT4064011045220200825","EAST FORK","CENTER CREEK TRAIL",3,210.3,NA,"Evergreen Forest"
"USGS-09295000",6639.7,2020-08-25,0.0010761101152365,7.14504833213577,2020-08-21,0.0647924018442951,430.202110525566,"UT4060611070920200821","UT4064011045220200825","EAST FORK","CENTER CREEK TRAIL",10,775.9,1,"Shrub; Scrub"
"USGS-09295100",6755.9,2020-08-25,0.00105760125699548,7.14504833213577,2020-08-21,0.0636779867265007,430.202110525566,"UT4060611070920200821","UT4064011045220200825","EAST FORK","CENTER CREEK TRAIL",10,775.9,1,"Shrub; Scrub"
"USGS-09296800",421.5,2007-06-29,0.0061544770157954,2.59411206215776,1989-07-03,0.0551978201740749,23.2658812033726,"UT4065211013319890703","UT4055711000520070629","UINTA CANYON","NEOLA NORTH",2,25.9,NA,"Evergreen Forest"
"USGS-09299500",303.5,2007-06-29,0.00985479216056177,2.9909294207305,1988-09-07,0.0101845540943575,3.09101216763751,"UT4053110989319880907","UT4055711000520070629","WHITEROCKS","NEOLA NORTH",2,6.1,NA,"Evergreen Forest"
"USGS-09300500",1443,2012-06-27,0.00598739968883527,8.6398177509893,2007-06-29,0.121505263003646,175.332094514262,"UT4055711000520070629","UT4051911005120120627","NEOLA NORTH","POLE CREEK",5,287.5,1,"Evergreen Forest"
"USGS-09301500",2726.6,2012-06-27,0.00316871479167802,8.6398177509893,2007-06-29,0.0695405335120117,189.609218673851,"UT4055711000520070629","UT4051911005120120627","NEOLA NORTH","POLE CREEK",6,328.6,6,"Shrub; Scrub"
"USGS-09302000",9573.2,2020-08-25,0.000746359454741963,7.14504833213577,2020-08-21,0.0449381722439274,430.202110525566,"UT4060611070920200821","UT4064011045220200825","EAST FORK","CENTER CREEK TRAIL",16,1104.5,8,"Shrub; Scrub"
"USGS-09303000",674.6,2002-07-19,0.103506512695426,69.8254934643346,2002-07-19,0.103506512695426,69.8254934643346,"CO3999910724920020719","CO3999910724920020719","BIG FISH","BIG FISH",3,83.5,NA,"Evergreen Forest"
"USGS-09303500",394,2018-07-29,0.012488854301842,4.92060859492576,2016-08-08,0.0527593042930589,20.7871658914652,"CO3986910746520160808","CO3991610764020180729","LOST SOLAR","CABIN LAKE",2,25.7,NA,"Evergreen Forest"
"USGS-09304000",458.3,2018-07-29,0.0351442732321972,16.106620422316,2016-08-08,0.0453571151897561,20.7871658914652,"CO3986910746520160808","CO3991610764020180729","LOST SOLAR","CABIN LAKE",2,36.9,NA,"Evergreen Forest"
"USGS-09304115",1369.1,2018-07-29,0.0170232435778682,23.3065227824594,2002-07-19,0.0510010177958766,69.8254934643346,"CO3999910724920020719","CO3991610764020180729","BIG FISH","CABIN LAKE",5,127.6,NA,"Evergreen Forest"
"USGS-09304200",1657.5,2018-07-29,0.0140612505474868,23.3065227824594,2002-07-19,0.0421269945486182,69.8254934643346,"CO3999910724920020719","CO3991610764020180729","BIG FISH","CABIN LAKE",6,134.6,NA,"Deciduous Forest"
"USGS-09304500",1929.5,2018-07-29,0.0120790478271362,23.3065227824594,2002-07-19,0.0361883873875795,69.8254934643346,"CO3999910724920020719","CO3991610764020180729","BIG FISH","CABIN LAKE",6,134.6,NA,"Deciduous Forest"
"USGS-09304600",2094.4,2018-07-29,0.011128018899188,23.3065227824594,2002-07-19,0.0333391393546288,69.8254934643346,"CO3999910724920020719","CO3991610764020180729","BIG FISH","CABIN LAKE",6,134.6,3,"Deciduous Forest"
"USGS-09304800",2697,2018-07-29,0.0086416473053242,23.3065227824594,2002-07-19,0.0258900606096903,69.8254934643346,"CO3999910724920020719","CO3991610764020180729","BIG FISH","CABIN LAKE",10,158.7,3,"Deciduous Forest"
"USGS-09306058",125.4,2019-09-05,0.0368038470741864,4.61520242310298,2000-07-22,0.0593611641473467,7.44388998407728,"CO3976410822120000722","CO3975310831620190905","SCANDARD","HUNT",2,12.1,NA,"Evergreen Forest"
"USGS-09306061",800.3,2019-09-05,0.00576659566845309,4.61500651346301,2000-07-22,0.0182694553820019,14.6210451422161,"CO3976410822120000722","CO3975310831620190905","SCANDARD","HUNT",2,19.2,NA,"Shrub; Scrub"
"USGS-09306200",1310.1,2020-07-13,0.0104919387277552,13.7454889272322,2000-07-22,0.0111602512344219,14.6210451422161,"CO3976410822120000722","CO3976210841920200713","SCANDARD","FAWN CREEK",6,58.1,NA,"Shrub; Scrub"
"USGS-09306222",1687.9,2020-07-13,0.00814354459815875,13.7454889272322,2004-06-06,0.0133636742791211,22.5565458157285,"CO3999210816820040606","CO3976210841920200713","GREASEWOOD WFU","FAWN CREEK",8,86,NA,"Shrub; Scrub"
"USGS-09306224",4712.4,2020-07-13,0.0029168765230524,13.7454889272322,2002-07-19,0.0148173952687239,69.8254934643346,"CO3999910724920020719","CO3976210841920200713","BIG FISH","FAWN CREEK",19,259.6,3,"Shrub; Scrub"
"USGS-09306255",678.2,2016-06-29,0.000750023454794373,0.508665907041544,2002-07-30,0.0240949803434857,16.341215668952,"CO4009610841220020730","CO4011910832820160629","NORTH BARCUS","BLAIR",9,54,NA,"Shrub; Scrub"
"USGS-09306290",6549.1,2020-07-13,0.00209883631754472,13.7454889272322,2002-07-19,0.0106618456680055,69.8254934643346,"CO3999910724920020719","CO3976210841920200713","BIG FISH","FAWN CREEK",44,528.1,3,"Shrub; Scrub"
"USGS-09306380",1099.2,2018-07-29,0.0209685396033635,23.0486187320172,2018-07-29,0.0209685396033635,23.0486187320172,"CO3968910875820180729","CO3968910875820180729","RED CANYON","RED CANYON",2,23.2,NA,"Evergreen Forest"
"USGS-09306500",10080.7,2020-07-13,0.00136354508389617,13.7454889272322,2017-06-11,0.00714654810799114,72.0422075122262,"CO4015310881520170611","CO3976210841920200713","DEAD DOG","FAWN CREEK",57,761.5,6,"Shrub; Scrub"
"USGS-09306800",859.3,2016-09-16,0.0126535791442063,10.8732205586165,2001-09-28,0.0633194756739621,54.4104254466357,"UT3950710926420010928","UT3954310918820160916","INDIAN SPR","TOM PATTERSON RX",10,119.9,NA,"Evergreen Forest"
"USGS-09308500",82.6,2012-06-24,0.00840211318877523,0.694014549392834,2002-08-19,0.0369304920695054,3.05045864494114,"UT3986211062720020819","UT3986511069320120624","GARDER CANYON","CHURCH CAMP",2,3.7,NA,"Evergreen Forest"
"USGS-09313000",1189.6,2018-07-01,0.000339203210406177,0.403516139099188,2007-09-09,0.0109308709603279,13.0033640944061,"UT3978511124620070909","UT4010011096020180701","FRENCH CREEK WFU","DOLLAR RIDGE",5,36.7,NA,"Shrub; Scrub"
"USGS-09314500",4521.7,2018-07-01,8.92399184154605e-05,0.403516139099188,2012-06-26,0.0186909853043494,84.5150282506766,"UT3949911117520120626","UT4010011096020180701","SEELEY","DOLLAR RIDGE",5,118.1,1,"Shrub; Scrub"
"USGS-09315000",104401.6,2020-09-06,0.000806977446944238,84.2497366248936,2020-08-21,0.00412064671926068,430.202110525566,"UT4060611070920200821","CO4062810679620200906","EAST FORK","MIDDLE FORK",221,5372.5,45,NA
"USGS-09317997",462.3,2018-06-07,0.142630588123568,65.9381208895257,2012-06-26,0.207463164711477,95.910221046116,"UT3949911117520120626","UT3935811121620180607","SEELEY","TRAIL MOUNTAIN",3,165.9,NA,"Shrub; Scrub"
"USGS-09328000",2380.4,2018-06-07,0.0311550641547827,74.1615147140447,2012-06-26,0.0402916404999647,95.910221046116,"UT3949911117520120626","UT3935811121620180607","SEELEY","TRAIL MOUNTAIN",5,206.9,3,"Shrub; Scrub"
"USGS-09328100",3386.2,2018-06-07,0.0219011029218725,74.1615147140447,2012-06-26,0.0283238500520099,95.910221046116,"UT3949911117520120626","UT3935811121620180607","SEELEY","TRAIL MOUNTAIN",5,206.9,3,"Shrub; Scrub"
"USGS-09328500",4296.2,2018-06-07,0.0172621187826555,74.1615147140447,2012-06-26,0.0223244311359145,95.910221046116,"UT3949911117520120626","UT3935811121620180607","SEELEY","TRAIL MOUNTAIN",5,206.9,3,"Shrub; Scrub"
"USGS-09328910",6271.3,2018-06-07,0.0118255409108231,74.1615147140447,2012-06-26,0.0152935150680267,95.910221046116,"UT3949911117520120626","UT3935811121620180607","SEELEY","TRAIL MOUNTAIN",5,206.9,3,"Shrub; Scrub"
"USGS-09328920",113965.4,2020-09-06,0.000739257148440611,84.2497366248936,2020-08-21,0.00377484842351772,430.202110525566,"UT4060611070920200821","CO4062810679620200906","EAST FORK","MIDDLE FORK",228,5604,50,NA
"USGS-09330000",1882,2012-06-03,4.77159966405603e-05,0.0898015056775345,2002-08-28,0.00362393703554015,6.82024950088655,"UT3864511162920020828","UT3823111150520120605","JOHNSON","LOST LAKE",3,9.3,NA,"Shrub; Scrub"
"USGS-09330230",3061.9,2012-06-03,0.00272376193024096,8.3398866542048,2012-06-03,0.00272376193024096,8.3398866542048,"UT3823111150520120605","UT3823111150520120605","LOST LAKE","LOST LAKE",3,17.5,NA,"Shrub; Scrub"
"USGS-09333500",10672.3,2012-06-03,0.000781451669668656,8.3398866542048,2003-05-30,0.0017245184069686,18.4045777946909,"UT3812111078120030530","UT3823111150520120605","LONESOME BEAVER","LOST LAKE",5,47.3,NA,"Shrub; Scrub"
"USGS-09337500",840.7,2008-06-15,0.0106968744182975,8.99286232346273,2008-06-15,0.0106968744182975,8.99286232346273,"UT3778511181920080615","UT3778511181920080615","CORN CREEK","CORN CREEK",2,15.8,NA,"Evergreen Forest"
"USGS-09340800",131.8,2013-06-05,0.576030221612113,75.9207832084765,2013-06-05,0.576030221612113,75.9207832084765,"CO3746210694320130605","CO3746210694320130605","WEST FORK COMPLEX","WEST FORK COMPLEX",2,76,NA,"Grassland; Herbaceous"
"USGS-09340800",131.8,2013-06-05,0.000327582239237935,0.0431753391315598,2013-06-05,0.576030221612113,75.9207832084765,"CO3746210694320130605","CO3758810686320130605","WEST FORK COMPLEX","WEST FORK COMPLEX - EAST ZONE",2,76,NA,"Grassland; Herbaceous"
"USGS-09341300",47.3,2013-09-27,0.00244295156671408,0.115551609105576,2013-09-27,0.00244295156671408,0.115551609105576,"CO3743010682020130927","CO3743010682020130927","UNNAMED","UNNAMED",2,0.1,NA,"Evergreen Forest"
"USGS-09341500",230.9,2013-09-27,0.000577448072089321,0.133332759845424,2013-06-05,0.328854848898505,75.9325846106648,"CO3746210694320130605","CO3743010682020130927","WEST FORK COMPLEX","UNNAMED",3,76.1,NA,"Evergreen Forest"
"USGS-09342500",727.4,2013-09-27,0.00738140933293089,5.36923714877393,2013-06-05,0.104389035758406,75.9325846106648,"CO3746210694320130605","CO3743010682020130927","WEST FORK COMPLEX","UNNAMED",3,81.3,NA,"Evergreen Forest"
"USGS-09346400",3250.2,2016-09-10,0.00490183682595715,15.9319500517259,2013-06-05,0.02336243449962,75.9325846106648,"CO3746210694320130605","CO3709810721320160910","WEST FORK COMPLEX","GREATER GRACIA RX",11,187.5,1,"Evergreen Forest"
"USGS-09349800",1695.8,2017-08-02,0.0141810202663713,24.0481741677125,2012-05-13,0.0625914747734853,106.142622920876,"CO3740210724320120513","CO3717510737520170802","LITTLE SAND","EIGHT FOUR TWO",8,136.8,2,"Evergreen Forest"
"USGS-09352800",335.5,2003-07-06,0.000299385387267082,0.100443797428106,2002-06-09,0.0266928383560449,8.95544726845306,"CO3744910767720020609","CO3750410751520030706","MISSIONARY RIDGE","BEAR CREEK WFU",2,9.1,NA,"Evergreen Forest"
"USGS-09352900",187.9,2003-07-06,0.0305809897315982,5.7461679705673,2003-07-06,0.0305809897315982,5.7461679705673,"CO3750410751520030706","CO3750410751520030706","BEAR CREEK WFU","BEAR CREEK WFU",2,5.7,NA,"Evergreen Forest"
"USGS-09353800",885.7,2012-10-12,0.0126243431523925,11.181380730074,2002-06-09,0.139482547197878,123.53969205316,"CO3744910767720020609","CO3741010757920121016","MISSIONARY RIDGE","VALLECITO",3,142.3,4,"Evergreen Forest"
"USGS-09354500",1344.2,2017-08-02,2.82706232120131e-05,0.038001371721588,2002-06-09,0.0919057372810298,123.53969205316,"CO3744910767720020609","CO3717510737520170802","MISSIONARY RIDGE","EIGHT FOUR TWO",5,147,8,"Evergreen Forest"
"USGS-09355500",8370.5,2017-08-02,0.00287750738180717,24.086175539417,2002-06-09,0.0147589381820871,123.53969205316,"CO3744910767720020609","CO3717510737520170802","MISSIONARY RIDGE","EIGHT FOUR TWO",22,522.6,11,"Evergreen Forest"
"USGS-09357000",13868.7,2017-08-02,0.00173672914832803,24.086175539417,2002-06-09,0.00890780621494157,123.53969205316,"CO3744910767720020609","CO3717510737520170802","MISSIONARY RIDGE","EIGHT FOUR TWO",24,546.1,14,"Shrub; Scrub"
"USGS-09357700",14983.2,2017-08-02,0.00160754548690647,24.086175539417,2002-06-09,0.0082452141100139,123.53969205316,"CO3744910767720020609","CO3717510737520170802","MISSIONARY RIDGE","EIGHT FOUR TWO",24,546.1,15,"Shrub; Scrub"
"USGS-09361500",1759.8,2018-06-01,0.126698883897677,222.964695883133,2018-06-01,0.126698883897677,222.964695883133,"CO3746110780820180601","CO3746110780820180601","416","416",4,265.5,4,"Evergreen Forest"
"USGS-09362520",1955,2018-06-01,0.114048437791884,222.964695883133,2018-06-01,0.114048437791884,222.964695883133,"CO3746110780820180601","CO3746110780820180601","416","416",4,265.5,5,"Evergreen Forest"
"USGS-09363500",2808,2018-06-01,0.0794033817247623,222.964695883133,2018-06-01,0.0794033817247623,222.964695883133,"CO3746110780820180601","CO3746110780820180601","416","416",5,378.5,7,"Evergreen Forest"
"USGS-09364010",3379.4,2018-06-01,0.0659775983556645,222.964695883133,2018-06-01,0.0659775983556645,222.964695883133,"CO3746110780820180601","CO3746110780820180601","416","416",5,427.8,7,"Evergreen Forest"
"USGS-09364200",3419.2,2018-06-01,0.0652096092311455,222.964695883133,2018-06-01,0.0652096092311455,222.964695883133,"CO3746110780820180601","CO3746110780820180601","416","416",5,378.4,7,"Evergreen Forest"
"USGS-09364500",3486.8,2018-06-01,0.0639453641972962,222.964695883133,2018-06-01,0.0639453641972962,222.964695883133,"CO3746110780820180601","CO3746110780820180601","416","416",5,378.4,7,"Evergreen Forest"
"USGS-09365000",18519.9,2018-06-01,0.0120391954537083,222.964695883133,2002-06-09,0.0123849839847479,229.368664899132,"CO3744910767720020609","CO3746110780820180601","MISSIONARY RIDGE","416",28,924.6,23,"Shrub; Scrub"
